LFQ intensity Nev1,LFQ intensity Nev10,LFQ intensity Nev11,LFQ intensity Nev12,LFQ intensity Nev13,LFQ intensity Nev14,LFQ intensity Nev2,LFQ intensity Nev3,LFQ intensity Nev4,LFQ intensity Nev5,LFQ intensity Nev6,LFQ intensity Nev7,LFQ intensity Nev8,LFQ intensity Nev9,LFQ intensity Mel1,LFQ intensity Mel10,LFQ intensity Mel11,LFQ intensity Mel12,LFQ intensity Mel13,LFQ intensity Mel14,LFQ intensity Mel2,LFQ intensity Mel3,LFQ intensity Mel4,LFQ intensity Mel5,LFQ intensity Mel6,LFQ intensity Mel7,LFQ intensity Mel8,LFQ intensity Mel9,Library indices,Majority library index,Only identified by site,Reverse,Potential contaminant,Taxonomy IDs,Student's T-test Significant Nev_Mel,Student's T-test significant,Peptides,Razor + unique peptides,Unique peptides,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Q-value,Score,Intensity,iBAQ peptides,MS/MS count,-Log Student's T-test p-value Nev_Mel,Student's T-test q-value Nev_Mel,Student's T-test Difference Nev_Mel,Student's T-test Test statistic Nev_Mel,Protein IDs,Majority protein IDs,Protein names,Gene names,id
2.55165195465088,2.12549018859863,1.67572259902954,1.97365522384644,1.04330444335938,2.0466194152832,1.87518692016602,0.684330940246582,1.46786880493164,3.18795680999756,1.78690814971924,1.86868953704834,2.13112688064575,1.83915948867798,1.91617155075073,2.28266716003418,2.03588628768921,0.590785980224609,0.748046875,0.929864883422852,0.424363136291504,1.04367446899414,0.314988136291504,0.611681938171387,0.690520286560059,0.922267913818359,1.79520177841187,1.15707588195801,0,0,,,,9606,+,Nev_Mel,6,6,5,25,25,22.6,38.124,0,13.592,12130000,19,97,2.53532115438967,0.00638820638820639,-0.771033934184483,3.28508574714516,A0A2R8YD12;A0A024QZX5;A0A087X1N8;P35237;A0A2R8Y6A7,A0A2R8YD12;A0A024QZX5;A0A087X1N8;P35237;A0A2R8Y6A7,Serpin B6,SERPINB6,2
1.86571788787842,1.29887962341309,0.36660623550415,-2.99585866928101,-1.30534934997559,1.58942794799805,1.17958068847656,-0.310517311096191,0.906423568725586,3.77822208404541,0.0012969970703125,0.569720268249512,-2.90586709976196,0.557680606842041,-2.48232412338257,-3.44161319732666,-1.53780317306519,-2.67171669006348,-2.77827644348145,-2.85677433013916,-3.02563381195068,-3.31893634796143,-2.61175727844238,-1.3452033996582,-0.240902900695801,-1.18536567687988,1.64468145370483,-0.557419776916504,0,0,,,,9606,+,Nev_Mel,2,2,2,16.7,16.7,16.7,12.957,0.00057837,4.6881,3650200,5,43,2.86283720817972,0.00338278931750742,-2.21464351245335,3.58343934452753,A0A075B6P5;A0A087WW87;P01615;P01614;A2NJV5;A0A0A0MRZ7;A0A075B6S6;A0A075B6S2;P06310,A0A075B6P5;A0A087WW87;P01615;P01614;A2NJV5;A0A0A0MRZ7;A0A075B6S6;A0A075B6S2;P06310,Ig kappa chain V-II region FR;Ig kappa chain V-II region Cum;Ig kappa chain V-II region RPMI 6410,IGKV2D-28;IGKV2-40;IGKV A18;IGKV2D-26;IGKV2D-30;IGKV2D-29,16
-0.352349281311035,-2.48356246948242,-0.567875385284424,-3.28122186660767,-0.251866340637207,-0.930307388305664,-0.48077392578125,-1.19690608978271,-0.470870971679688,-1.72455596923828,-0.852541923522949,-3.03302955627441,-3.09459829330444,-2.80317068099976,0.712966442108154,0.534748077392578,0.774924755096436,0.218229293823242,0.325345993041992,0.0694236755371094,-2.76959609985352,0.117494583129883,0.599850654602051,-4.08680725097656,1.45123958587646,0.0370101928710938,0.581922054290771,0.27911376953125,0,0,,,,9606,+,Nev_Mel,4,4,4,9.9,9.9,9.9,30.868,0.00047059,8.8222,2448300,10,45,2.11374381797507,0.0148949416342412,1.4549639906202,-2.88880813094875,A0A8I5KUC4;A0A8I5KY62;A0A8I5QJM4;A0A8I5KYH1;A0A8I5QKX7;A0A087WU53;Q9H0U3;A0A8I5QJJ8;Q9H0U3-2,A0A8I5KUC4;A0A8I5KY62;A0A8I5QJM4;A0A8I5KYH1;A0A8I5QKX7;A0A087WU53;Q9H0U3,Magnesium transporter protein 1,MAGT1,45
-1.24485111236572,3.66178894042969,-2.00832605361938,1.64751768112183,-1.18843746185303,1.8668098449707,3.63302421569824,1.10673809051514,3.29864311218262,5.72243785858154,2.48196506500244,0.998591423034668,-2.23029088973999,3.72618532180786,-0.0706658363342285,-1.21408462524414,0.855094432830811,-3.48154449462891,-3.43657112121582,0.352771759033203,-0.295235633850098,-3.50159072875977,-3.04332542419434,1.72092723846436,-1.14508533477783,2.39067649841309,3.71020841598511,-2.9497537612915,0,0,,,,9606,+,Nev_Mel,7,7,7,22.3,22.3,22.3,31.282,0,16.773,28942000,12,131,1.69867841565392,0.0349891472868217,-2.25571247509548,2.47833203461477,J3QTS8;A0A087WUI4;A0A087X1U0;Q15661;P20231;Q15661-2;A0A0C4DGM1;A0A0C4DFZ7;Q9BZJ3;Q9BZJ3-2;A6NIE9;P05981,J3QTS8;A0A087WUI4;A0A087X1U0;Q15661;P20231;Q15661-2;A0A0C4DGM1;A0A0C4DFZ7;Q9BZJ3,Tryptase alpha/beta-1;Tryptase beta-2;Tryptase delta,TPSAB1;TPSB2;TPSD1,48
1.58675670623779,1.91601943969727,1.87443590164185,2.14784955978394,2.33649349212646,1.93478393554688,1.59443092346191,1.21321964263916,2.40129280090332,2.82863521575928,1.35665416717529,2.13545703887939,1.18717432022095,2.35531663894653,1.08658170700073,1.63837051391602,1.86887884140015,1.2988338470459,0.881362915039063,1.00564384460449,1.54679775238037,1.3773193359375,1.44290447235107,1.25510692596436,1.27224254608154,1.11687660217285,1.03752851486206,1.72895431518555,0,0,,,,9606,+,Nev_Mel,66,66,59,28.7,28.7,25.9,274.83,0,142.79,70758000,142,1075,3.22355988498849,0.00165313653136531,-0.593651260648455,3.90565502135581,A0A087WUZ3;Q01082;Q01082-3;Q01082-2;F8W6C1,A0A087WUZ3;Q01082;Q01082-3;Q01082-2,"Spectrin beta chain, non-erythrocytic 1",SPTBN1,54
1.32642841339111,0.91667366027832,0.516506671905518,1.41776418685913,0.18919849395752,1.06660461425781,0.786575317382813,0.758400917053223,0.860288619995117,1.29102325439453,1.05387592315674,0.91019344329834,0.70507287979126,0.652422428131104,-0.2001633644104,-0.144649505615234,0.662390232086182,-0.0116176605224609,-0.0280838012695313,0.598142623901367,0.30820369720459,1.30152702331543,0.382075309753418,-0.60600757598877,0.16002368927002,0.453256607055664,0.231741428375244,0.551372528076172,0,0,,,,9606,+,Nev_Mel,8,8,2,15.1,15.1,3.3,46.235,0,18.163,6734700,20,129,3.46458283092996,0.000936170212765957,-0.628058399472918,4.11840989184654,P22694-2;P22694-4;A0A087WVC4;P22694-5;P22694-6;P22694-7;P22694-9;P22694;P22694-3;P22694-10;B1APG0;P22694-8;B1APG1;B1APG3;B1APF9;B1APF8;B1APG2;B1APF7,P22694-2;P22694-4;A0A087WVC4;P22694-5;P22694-6;P22694-7;P22694-9;P22694;P22694-3;P22694-10;B1APG0;P22694-8;B1APG1;B1APG3;B1APF9;B1APF8;B1APG2;B1APF7,cAMP-dependent protein kinase catalytic subunit beta,PRKACB,57
0.398725509643555,0.0601596832275391,0.531742572784424,0.359126567840576,0.118095397949219,-0.794971466064453,-2.01205444335938,0.900116920471191,-0.0269222259521484,0.570100784301758,0.349886894226074,-1.08831787109375,-0.307797908782959,0.988909244537354,-1.88149499893188,-2.14222621917725,-1.09636259078979,-0.391756057739258,-0.270761489868164,-2.42705821990967,1.03624629974365,-0.881752014160156,-0.51746654510498,-1.19792747497559,-1.06629657745361,0.70819091796875,-1.95389604568481,-0.691987991333008,0,0,,,,9606,+,Nev_Mel,19,19,19,25.7,25.7,25.7,99.31,0,43.988,8774200,46,259,1.84926283855382,0.0254949494949495,-0.91581061908177,2.63018486177299,A0A087WVM4;B7ZM99;Q6UB35;H0Y327;Q6UB35-2;Q5JYA8;Q5JYA3;Q4VXM0;Q4VXM1,A0A087WVM4;B7ZM99;Q6UB35,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",MTHFD1L,59
0.988469123840332,1.82611465454102,2.13031625747681,0.529137134552002,-0.884799003601074,1.42812538146973,0.641910552978516,1.12935543060303,1.57197952270508,3.69639110565186,0.315630912780762,-0.394138336181641,-2.23379564285278,2.56898736953735,-3.17304372787476,-1.67930793762207,-0.127072811126709,-1.85405921936035,-2.90720558166504,-3.60401058197021,-2.48538970947266,-2.65954780578613,-2.06854820251465,-1.88264656066895,-2.79650592803955,-0.888267517089844,-0.390862941741943,-3.09560108184814,0,0,,,,9606,+,Nev_Mel,9,9,9,10.9,10.9,10.9,98.013,0,13.027,2789100,50,104,5.90937441939465,0,-3.06612529073443,6.26982110323913,A0A494C001;A0A499FJY3;A0A087WWP4;Q96T37-4;Q96T37-2;Q96T37-3;Q96T37;Q8NDT2-2;Q8NDT2,A0A494C001;A0A499FJY3;A0A087WWP4;Q96T37-4;Q96T37-2;Q96T37-3;Q96T37,Putative RNA-binding protein 15,RBM15,80
-2.17518424987793,-0.689558982849121,-0.744283199310303,-0.660788059234619,0.472317695617676,-0.524072647094727,-1.27977275848389,-0.378043174743652,-1.48781585693359,-1.58048152923584,-0.114806175231934,-0.699244499206543,-1.40662431716919,-0.598413944244385,-0.137266635894775,0.216741561889648,1.08304357528687,-0.38397216796875,0.217782974243164,-0.48420524597168,-0.386893272399902,0.266998291015625,-0.0767049789428711,-0.519909858703613,0.643980979919434,-0.0557003021240234,-0.934316158294678,0.196846008300781,0,0,,,,9606,+,Nev_Mel,7,7,7,18.6,18.6,18.6,42.41,0,14.928,3412700,21,96,2.8904627050573,0.00322935779816514,0.822371176310948,-3.60832041684459,A0A087WZN1;O43837;A0A087X2E5;O43837-2;O43837-3;A0A0D9SG66,A0A087WZN1;O43837;A0A087X2E5;O43837-2,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial;Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",IDH3B,107
-0.259607315063477,-0.39614200592041,-0.357434749603271,-0.352084636688232,-1.20101547241211,-1.42898464202881,-0.188474655151367,0.97690486907959,-0.616325378417969,-2.52010631561279,-0.742323875427246,0.298022270202637,0.739571094512939,-0.6872239112854,0.376021862030029,0.0381488800048828,-0.118438243865967,0.652624130249023,1.1901969909668,0.284496307373047,0.507716178894043,0.922525405883789,0.944865226745605,1.34994792938232,1.68045139312744,0.156614303588867,0.866160869598389,0.0491313934326172,0,0,,,,9606,+,Nev_Mel,19,19,19,19.8,19.8,19.8,111.33,0,41.434,12165000,51,270,3.36926408859941,0.00120967741935484,1.11683481080191,-4.03446052123766,Q9Y4L1;K7EQK2;A0A494C039;A0A087X054;A0A8Q3SHG4;J3QLE9;A0A0G2JRS0;A0A087WWI4;E9PJ21;J3QQH7;Q9Y4L1-2;J3KTF1;J3QL06;A0A8Q3SHP7;A0A0G2JRG7;A0A0G2JRT9;Q9BST8;A0A0G2JR88;A0A0G2JR71,Q9Y4L1;K7EQK2;A0A494C039;A0A087X054;A0A8Q3SHG4;J3QLE9;A0A0G2JRS0;A0A087WWI4;E9PJ21;J3QQH7;Q9Y4L1-2;J3KTF1,Hypoxia up-regulated protein 1,HYOU1,112
